,best individuals,best Fitnesses,best Sigmas
0,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 68.68240980808766, 70.68240980808766, 355.6824098080877, 32.68240980808767, 67.68240980808766, 314.6824098080877, 33.68240980808767, 64.68240980808766, 127.68240980808766, 51.68240980808767, 16.682409808087662, 120.68240980808766, 59.68240980808767, 51.68240980808767, 11.682409808087662, 33.68240980808767, 23.682409808087662, 23.682409808087662, 34.68240980808767, 13.682409808087662, 71.68240980808766, 41.68240980808767, 51.68240980808767, 31.682409808087662, 43.68240980808767, 82.68240980808766, 23.682409808087662, 63.68240980808767, 6.682409808087662, 133.68240980808767, 36.68240980808767, 60.68240980808767, 315.6824098080877, 37.68240980808767, 76.68240980808766, 227.68240980808767, 47.68240980808767, 26.682409808087662, 318.6824098080877, 36.68240980808767, 59.68240980808767, 38.68240980808767, 59.68240980808767, 19.682409808087662, 312.6824098080877, 42.68240980808767, 59.68240980808767, 184.68240980808767]",463.52536388825024,0.1843997961131671
1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 58.7609881494403, 5.760988149440303, 173.76098814944032, 57.7609881494403, 29.7609881494403, 72.76098814944031, 33.9221244503098, 30.7609881494403, 117.76098814944031, 49.7609881494403, 79.76098814944031, 333.76098814944027, 57.7609881494403, 10.760988149440301, 224.76098814944032, 54.7609881494403, 58.7609881494403, 267.76098814944027, 50.7609881494403, 1.409419265035116, 311.76098814944027, 33.415067614928425, 32.7609881494403, 163.76098814944032, 61.76098814944031, 78.76098814944031, 5.760988149440303, 33.40941926503512, 64.76098814944031, 136.76098814944032, 63.7609881494403, 33.7609881494403, 187.76098814944032, 33.415067614928425, 1.760988149440303, 141.76098814944032, 44.7609881494403, 65.76098814944031, 264.76098814944027, 59.76098814944031, 46.7609881494403, 36.7609881494403, 33.944152556173144, 30.7609881494403, 193.76098814944032, 39.7609881494403, 29.7609881494403, 138.76098814944032]",506.9600537753764,0.5609261863972703
2,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 67.16596827793883, 25.98706537050361, 359.9870653705036, 62.98706537050362, 11.98706537050361, 81.9870653705036, 70.9870653705036, 34.987065370503615, 187.9870653705036, 54.98706537050362, 46.98706537050362, 124.9870653705036, 47.98706537050362, 15.98706537050361, 292.9870653705036, 51.98706537050362, 42.98706537050362, 268.9870653705036, 56.98706537050362, 87.16596827793883, 261.9870653705036, 44.98706537050362, 26.98706537050361, 229.9870653705036, 70.9870653705036, 64.98706537050361, 236.9870653705036, 70.9870653705036, 12.98706537050361, 300.9870653705036, 68.16596827793883, 82.9870653705036, 153.9870653705036, 46.98706537050362, 74.9870653705036, 292.9870653705036, 51.98706537050362, 83.9870653705036, 104.9870653705036, 43.98706537050362, 29.98706537050361, 218.9870653705036, 57.98706537050362, 37.98706537050362, 166.9870653705036, 70.16596827793883, 20.98706537050361, 26.98706537050361]",578.7498392938451,1.2659239888041538
3,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59.29584410349298, 16.29584410349298, 34.29584410349298, 58.29584410349298, 24.29584410349298, 6.295844103492978, 48.29584410349298, 22.29584410349298, 46.29584410349298, 44.29584410349298, 48.29584410349298, 287.295844103493, 49.29584410349298, 13.295844103492978, 118.29584410349298, 52.29584410349298, 27.29584410349298, 123.29584410349298, 49.29584410349298, 18.29584410349298, 180.29584410349295, 65.29584410349298, 67.29584410349298, 287.295844103493, 56.29584410349298, 81.29584410349298, 76.29584410349298, 68.6399280250649, 12.295844103492978, 301.295844103493, 57.29584410349298, 86.6399280250649, 192.29584410349295, 55.29584410349298, 84.29584410349298, 292.295844103493, 55.29584410349298, 49.29584410349298, 319.295844103493, 54.29584410349298, 22.29584410349298, 218.29584410349295, 68.29584410349298, 42.29584410349298, 164.29584410349295, 45.29584410349298, 71.29584410349298, 99.29584410349298]",540.0589170497062,0.38667971107311866
4,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 48.015607189758725, 42.015607189758725, 350.01560718975867, 62.015607189758725, 36.015607189758725, 35.015607189758725, 32.015607189758725, 20.01560718975872, 187.01560718975873, 54.015607189758725, 72.01560718975871, 124.01560718975871, 62.015607189758725, 5.015607189758723, 315.01560718975867, 63.01560718975872, 42.015607189758725, 239.01560718975873, 32.015607189758725, 51.015607189758725, 299.01560718975867, 68.01560718975871, 62.015607189758725, 170.01560718975873, 36.015607189758725, 51.015607189758725, 4.015607189758723, 58.015607189758725, 80.01560718975871, 94.01560718975871, 51.015607189758725, 35.015607189758725, 299.01560718975867, 59.015607189758725, 75.01560718975871, 37.015607189758725, 61.015607189758725, 1.5817990393270973, 120.01560718975871, 56.015607189758725, 62.015607189758725, 50.015607189758725, 44.015607189758725, 48.015607189758725, 263.01560718975867, 33.015607189758725, 65.01560718975871, 77.01560718975871]",431.5287266929164,1.611597533709333
5,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 58.206834978830386, 38.206834978830386, 115.2068349788304, 41.206834978830386, 1.8242174629322763, 76.2068349788304, 37.206834978830386, 58.206834978830386, 63.20683497883041, 33.470637552644945, 56.206834978830386, 26.20683497883039, 48.206834978830386, 13.20683497883039, 49.206834978830386, 52.206834978830386, 36.206834978830386, 99.2068349788304, 58.206834978830386, 23.20683497883039, 1.7029326866008663, 44.206834978830386, 14.206834978830388, 246.2068349788304, 65.2068349788304, 4.206834978830387, 40.206834978830386, 33.82421746293227, 18.20683497883039, 73.2068349788304, 52.206834978830386, 12.20683497883039, 323.20683497883033, 56.206834978830386, 2.206834978830387, 110.2068349788304, 51.206834978830386, 0.2068349788303877, 166.2068349788304, 57.206834978830386, 70.2068349788304, 166.2068349788304, 32.91650000515607, 17.20683497883039, 97.2068349788304, 37.206834978830386, 71.2068349788304, 199.2068349788304]",430.41499098519455,0.7349392430693816
6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 43.76541189631936, 17.76541189631936, 351.7654118963194, 69.59801316249774, 12.765411896319359, 67.76541189631936, 53.76541189631936, 17.76541189631936, 214.76541189631936, 64.76541189631935, 38.76541189631936, 86.76541189631938, 71.26179998010674, 28.765411896319353, 348.7654118963194, 70.35007715980454, 12.765411896319359, 278.7654118963194, 55.76541189631936, 61.76541189631936, 330.7654118963194, 66.76541189631936, 74.76541189631938, 172.76541189631936, 69.91584516824808, 17.76541189631936, 44.76541189631936, 46.76541189631936, 51.76541189631936, 78.76541189631938, 58.76541189631936, 46.76541189631936, 92.76541189631938, 69.91584516824808, 71.76541189631938, 228.76541189631936, 67.76541189631936, 88.76541189631938, 99.76541189631938, 55.76541189631936, 42.76541189631936, 278.7654118963194, 44.76541189631936, 13.76541189631936, 67.76541189631936, 48.76541189631936, 38.76541189631936, 250.76541189631936]",533.0519846247172,1.5167593053431911
7,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 33.55286783613471, 53.55286783613471, 101.55286783613472, 67.55286783613472, 46.55286783613471, 227.5528678361347, 55.55286783613471, 72.55286783613472, 240.5528678361347, 34.55286783613471, 72.55286783613472, 18.552867836134716, 46.55286783613471, 81.55286783613472, 216.5528678361347, 52.55286783613471, 51.55286783613471, 39.55286783613471, 47.55286783613471, 10.552867836134714, 248.5528678361347, 44.55286783613471, 77.55286783613472, 175.5528678361347, 36.55286783613471, 6.552867836134715, 336.5528678361347, 66.55286783613472, 0.5528678361347148, 36.55286783613471, 47.55286783613471, 45.55286783613471, 47.55286783613471, 62.55286783613471, 71.55286783613472, 233.5528678361347, 35.55286783613471, 42.55286783613471, 84.55286783613472, 40.55286783613471, 60.55286783613471, 305.5528678361347, 69.55286783613472, 19.552867836134716, 62.55286783613471, 69.55286783613472, 9.552867836134714, 130.5528678361347]",442.00343446509765,1.214598142515057
8,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 52.09711779307847, 30.09711779307846, 168.0971177930784, 52.09711779307847, 47.09711779307847, 49.09711779307847, 40.09711779307847, 21.09711779307846, 118.09711779307847, 46.09711779307847, 42.09711779307847, 94.09711779307847, 66.09711779307847, 62.097117793078475, 331.0971177930785, 62.097117793078475, 7.097117793078462, 55.09711779307847, 55.09711779307847, 29.09711779307846, 1.8052368215937782, 56.09711779307847, 10.097117793078462, 14.09711779307846, 41.09711779307847, 84.09711779307847, 16.09711779307846, 43.09711779307847, 0.805236821593778, 230.0971177930784, 58.09711779307847, 70.09711779307847, 1.8052368215937782, 34.215860072602126, 85.09711779307847, 239.0971177930784, 40.09711779307847, 63.097117793078475, 252.09711779307844, 67.09711779307847, 51.09711779307847, 64.09711779307847, 65.09711779307847, 47.09711779307847, 221.0971177930784, 37.09711779307847, 69.09711779307847, 96.09711779307847]",552.7289300819036,0.5919781203065784
9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 37.89773101034795, 1.8977310103479428, 226.89773101034794, 50.89773101034795, 65.89773101034794, 215.89773101034794, 58.89773101034795, 40.89773101034795, 9.897731010347943, 36.89773101034795, 63.89773101034795, 121.89773101034794, 32.98459464649081, 13.897731010347943, 326.89773101034797, 47.89773101034795, 45.89773101034795, 23.897731010347943, 55.89773101034795, 68.89773101034794, 118.89773101034794, 63.89773101034795, 60.89773101034795, 165.89773101034794, 49.89773101034795, 68.89773101034794, 64.89773101034794, 46.89773101034795, 3.897731010347943, 57.89773101034795, 32.89773101034795, 16.897731010347943, 345.89773101034797, 46.89773101034795, 39.89773101034795, 73.89773101034794, 60.89773101034795, 18.897731010347943, 190.89773101034794, 56.89773101034795, 77.89773101034794, 239.89773101034794, 42.89773101034795, 1.8977310103479428, 38.89773101034795, 65.89773101034794, 60.89773101034795, 341.89773101034797]",533.6851865228082,0.272616177967174
