,best individuals,best Fitnesses,best Sigmas
0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 58.00232981022839, 0.0023298102283908217, 330.00232981022833, 47.00232981022839, 36.00232981022839, 278.00232981022833, 60.00232981022839, 58.00232981022839, 112.00232981022839, 44.00232981022839, 36.00232981022839, 354.00232981022833, 68.00232981022839, 78.00232981022839, 29.00232981022839, 47.00232981022839, 84.00232981022839, 81.00232981022839, 52.00232981022839, 63.00232981022838, 11.00232981022839, 52.00232981022839, 22.00232981022839, 31.002329810228396, 64.00232981022839, 45.00232981022839, 1.0023298102283908, 38.00232981022839, 8.00232981022839, 214.00232981022842, 59.00232981022839, 35.00232981022839, 187.00232981022842, 59.00232981022839, 7.00232981022839, 2.0023298102283906, 65.00232981022839, 49.00232981022839, 87.00232981022839, 35.00232981022839, 42.00232981022839, 90.00232981022839, 32.00232981022839, 74.00232981022839, 139.00232981022842, 54.00232981022839, 23.00232981022839, 265.00232981022833]",517.8167228041109,0.38796835848259476
1,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 44.70995310991218, 35.70995310991218, 0.4975436865789569, 47.70995310991218, 33.70995310991218, 182.70995310991216, 38.70995310991218, 54.70995310991218, 37.70995310991218, 56.70995310991218, 0.7030105708456811, 278.70995310991225, 53.70995310991218, 1.017674302079148, 58.709953109912185, 42.70995310991218, 64.70995310991219, 209.70995310991216, 51.70995310991218, 56.70995310991218, 353.70995310991225, 35.70995310991218, 55.70995310991218, 330.70995310991225, 32.70301057084568, 1.455853414959887, 285.70995310991225, 40.70995310991218, 64.70995310991219, 188.70995310991216, 43.70995310991218, 0.017674302079148052, 144.70995310991216, 45.70995310991218, 0.7099531099121841, 88.70995310991219, 41.70995310991218, 19.70995310991218, 120.70995310991219, 56.70995310991218, 16.70995310991218, 59.709953109912185, 44.70995310991218, 34.70995310991218, 74.70995310991219, 37.70995310991218, 52.70995310991218, 45.70995310991218]",446.69206945976237,0.872443274739399
2,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 40.94288063071291, 32.94288063071291, 9.942880630712905, 52.94288063071291, 0.9428806307129054, 219.9428806307129, 58.94288063071291, 37.94288063071291, 220.9428806307129, 43.94288063071291, 60.94288063071289, 248.9428806307129, 45.94288063071291, 6.9428806307129065, 345.9428806307129, 32.78165324882079, 28.942880630712907, 174.9428806307129, 33.94288063071291, 46.94288063071291, 125.9428806307129, 33.01223789881996, 3.9428806307129056, 146.9428806307129, 39.94288063071291, 15.942880630712903, 286.9428806307129, 53.94288063071291, 58.94288063071291, 140.9428806307129, 47.94288063071291, 0.9428806307129054, 159.9428806307129, 60.94288063071289, 20.942880630712903, 135.9428806307129, 50.94288063071291, 33.94288063071291, 211.9428806307129, 34.76689570201283, 43.94288063071291, 274.9428806307129, 56.94288063071291, 75.94288063071289, 211.9428806307129, 44.94288063071291, 80.94288063071289, 293.9428806307129]",504.86120444801736,0.6171230566819434
3,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 37.84915719372776, 1.8491571937277764, 273.8491571937278, 57.84915719372778, 12.849157193727775, 252.8491571937278, 45.84915719372776, 25.849157193727773, 133.84915719372776, 32.84915719372776, 64.84915719372779, 314.8491571937278, 51.84915719372776, 3.8491571937277764, 183.84915719372776, 50.84915719372776, 30.849157193727766, 112.84915719372779, 62.849157193727784, 5.849157193727777, 314.8491571937278, 63.849157193727784, 1.8491571937277764, 9.849157193727777, 56.84915719372777, 37.84915719372776, 164.84915719372776, 53.84915719372776, 61.84915719372778, 326.8491571937278, 35.175876261522234, 68.84915719372779, 2.611130853683239, 53.84915719372776, 50.84915719372776, 170.84915719372776, 50.84915719372776, 29.849157193727766, 121.84915719372778, 45.84915719372776, 38.84915719372776, 130.84915719372776, 56.84915719372777, 6.849157193727777, 66.84915719372779, 46.84915719372776, 37.84915719372776, 323.8491571937278]",499.0983722757021,1.0454991993908915
4,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 37.24848057578856, 38.24848057578856, 204.24848057578853, 50.24848057578856, 3.2484805757885615, 182.24848057578853, 33.195091393081285, 54.24848057578856, 106.24848057578856, 49.24848057578856, 1.1271383905798609, 2.248480575788561, 39.24848057578856, 0.2484805757885611, 127.24848057578853, 64.24848057578856, 8.248480575788562, 179.24848057578853, 33.195091393081285, 7.2484805757885615, 265.24848057578856, 53.24848057578856, 77.24848057578856, 69.24848057578856, 34.24848057578856, 65.24848057578856, 1.1271383905798609, 49.24848057578856, 0.2484805757885611, 303.24848057578856, 50.24848057578856, 24.24848057578856, 165.24848057578853, 54.24848057578856, 17.24848057578856, 16.24848057578856, 33.12713839057986, 73.24848057578856, 176.24848057578853, 34.24848057578856, 8.248480575788562, 70.24848057578856, 43.24848057578856, 58.24848057578856, 109.24848057578856, 56.24848057578856, 17.24848057578856, 56.24848057578856]",454.81672101885533,0.410315133878985
5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 32.646403457929395, 11.199063481187817, 203.1990634811878, 39.19906348118782, 0.4270081331979916, 257.1990634811878, 61.19906348118782, 35.19906348118782, 286.1990634811878, 35.19906348118782, 15.199063481187817, 167.1990634811878, 40.19906348118782, 4.199063481187818, 340.1990634811878, 44.19906348118782, 22.199063481187814, 5.199063481187818, 54.19906348118782, 57.19906348118782, 158.1990634811878, 59.19906348118782, 63.19906348118782, 116.19906348118782, 47.19906348118782, 71.19906348118782, 140.1990634811878, 32.25916818527125, 35.19906348118782, 144.1990634811878, 36.19906348118782, 1.6464034579293996, 320.1990634811878, 39.19906348118782, 22.199063481187814, 193.1990634811878, 53.19906348118782, 17.199063481187817, 328.1990634811878, 36.180910008379584, 63.19906348118782, 3.1990634811878182, 59.19906348118782, 37.19906348118782, 192.1990634811878, 45.19906348118782, 9.199063481187817, 43.19906348118782]",439.87492939009735,1.4250703949046464
6,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 63.79984166012609, 16.799841660126077, 198.7998416601261, 50.79984166012608, 75.79984166012609, 328.79984166012605, 34.79984166012608, 11.799841660126077, 34.79984166012608, 52.79984166012608, 58.79984166012608, 52.79984166012608, 38.79984166012608, 41.79984166012608, 67.79984166012609, 33.87427134473552, 51.79984166012608, 263.79984166012605, 33.87427134473552, 8.799841660126077, 38.79984166012608, 41.79984166012608, 5.799841660126079, 41.79984166012608, 32.36513870205539, 35.79984166012608, 68.79984166012609, 45.79984166012608, 50.79984166012608, 230.7998416601261, 66.79984166012609, 11.799841660126077, 264.79984166012605, 47.79984166012608, 3.7998416601260776, 31.799841660126077, 33.87427134473552, 35.79984166012608, 205.7998416601261, 49.79984166012608, 55.79984166012608, 290.79984166012605, 48.79984166012608, 12.799841660126079, 73.79984166012609, 38.79984166012608, 42.79984166012608, 15.799841660126075]",481.8355273946389,0.38962295156656085
7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 52.52843395960645, 40.52843395960645, 45.52843395960645, 37.52843395960645, 7.528433959606453, 121.52843395960646, 40.52843395960645, 83.52843395960646, 202.52843395960647, 47.52843395960645, 55.52843395960645, 264.52843395960645, 45.52843395960645, 82.52843395960646, 322.52843395960645, 67.52843395960646, 81.52843395960646, 217.52843395960647, 60.52843395960645, 86.52843395960646, 190.52843395960647, 41.52843395960645, 49.52843395960645, 91.52843395960646, 47.52843395960645, 87.52843395960646, 320.52843395960645, 46.52843395960645, 27.528433959606453, 304.52843395960645, 58.52843395960645, 24.528433959606453, 116.52843395960646, 70.97873745340819, 69.52843395960646, 109.52843395960646, 34.52843395960645, 69.52843395960646, 94.52843395960646, 50.52843395960645, 2.5284339596064527, 39.52843395960645, 48.52843395960645, 16.528433959606453, 333.52843395960645, 60.52843395960645, 50.52843395960645, 338.52843395960645]",458.706949136645,1.0842970616494385
8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 44.642742130432374, 9.642742130432376, 328.64274213043234, 67.64274213043237, 21.642742130432374, 65.64274213043237, 63.642742130432374, 2.642742130432375, 93.64274213043237, 41.642742130432374, 37.642742130432374, 303.64274213043234, 36.20800887441896, 48.642742130432374, 87.64274213043237, 52.642742130432374, 73.64274213043237, 252.64274213043234, 36.20800887441896, 71.64274213043237, 85.64274213043237, 49.642742130432374, 64.64274213043237, 43.642742130432374, 61.642742130432374, 36.642742130432374, 310.64274213043234, 37.642742130432374, 18.642742130432374, 55.642742130432374, 59.642742130432374, 49.642742130432374, 18.642742130432374, 33.642742130432374, 52.642742130432374, 51.642742130432374, 46.642742130432374, 60.642742130432374, 267.64274213043234, 44.642742130432374, 43.642742130432374, 84.64274213043237, 63.642742130432374, 3.223712407107339, 57.642742130432374, 62.642742130432374, 42.642742130432374, 219.64274213043237]",485.5166299870535,0.44079796621037365
9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 59.90804183199575, 27.908041831995757, 60.90804183199576, 32.90804183199575, 33.90804183199575, 139.90804183199577, 32.56234107522446, 50.90804183199575, 22.90804183199576, 36.90804183199575, 54.90804183199575, 247.90804183199577, 38.90804183199575, 60.90804183199576, 210.90804183199577, 47.90804183199575, 61.90804183199576, 117.90804183199576, 46.90804183199575, 30.908041831995753, 113.90804183199576, 59.90804183199575, 17.90804183199576, 241.90804183199577, 63.90804183199576, 62.90804183199576, 204.90804183199577, 36.079909870829034, 69.90804183199576, 3.9080418319957633, 47.90804183199575, 51.90804183199575, 183.90804183199577, 45.90804183199575, 34.90804183199575, 20.90804183199576, 34.90804183199575, 46.90804183199575, 251.90804183199577, 63.90804183199576, 20.90804183199576, 48.90804183199575, 33.90804183199575, 2.9080418319957633, 85.90804183199576, 38.90804183199575, 1.3957159182907533, 297.9080418319958]",448.6483485830929,0.9555862950055006
10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 32.568230826483344, 2.568230826483349, 323.5682308264834, 57.568230826483344, 26.56823082648335, 43.568230826483344, 36.568230826483344, 29.568230826483344, 225.56823082648336, 55.568230826483344, 15.568230826483353, 118.56823082648334, 66.56823082648334, 15.568230826483353, 223.56823082648336, 40.568230826483344, 76.56823082648334, 343.5682308264834, 56.568230826483344, 46.568230826483344, 262.5682308264834, 46.568230826483344, 76.56823082648334, 173.56823082648336, 63.568230826483344, 3.568230826483349, 186.56823082648336, 51.568230826483344, 5.568230826483349, 29.568230826483344, 50.568230826483344, 13.568230826483353, 63.568230826483344, 47.568230826483344, 51.568230826483344, 298.5682308264834, 61.56823082648334, 76.56823082648334, 203.56823082648336, 44.568230826483344, 31.568230826483344, 51.568230826483344, 59.568230826483344, 44.568230826483344, 287.5682308264834, 48.568230826483344, 17.56823082648335, 250.56823082648336]",530.8369865083273,0.5705033432293177
